""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"path"
"1213"	"K01709|metabolism; carbohydrate metabolism; amino sugar and nucleotide sugar metabolism"	1182.88832017299	-1.0552969741835	0.399804427221042	-2.63953298746251	0.00830203431960919	0.0182250142796832	"K01709"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	"K01709_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"
"1214"	"K01708|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	463.073425639464	-1.71245124231726	0.79408139303581	-2.15651853492056	0.0310431980659084	0.0556534372014673	"K01708"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K01708_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"1215"	"K01707|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	533.336109434442	-1.71900752683482	0.802986350215828	-2.1407680546161	0.0322927473164723	0.0576254723914461	"K01707"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K01707_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"1216"	"K01706|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	738.664649974762	-1.70324554977547	0.754000503726649	-2.25894484334848	0.0238868160684339	0.0455145806648293	"K01706"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K01706_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"1217"	"K01705|metabolism; amino acid metabolism; lysine biosynthesis"	9.39492382529661	-5.15120751044089	2.94691723141195	-1.74799870710071	0.0804642512964862	0.126236572977294	"K01705"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	"K01705_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"1218"	"K01704|metabolism; carbohydrate metabolism; c5-branched dibasic acid metabolism|metabolism; amino acid metabolism; valine; leucine and isoleucine biosynthesis"	20137.6918543638	0.739915857525287	0.189676182530487	3.9009423727007	9.58189602971743e-05	0.000347820377859133	"K01704"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	"K01704_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"1219"	"K01703|metabolism; carbohydrate metabolism; c5-branched dibasic acid metabolism|metabolism; amino acid metabolism; valine; leucine and isoleucine biosynthesis"	20270.1465864052	0.729583755853873	0.188155144397863	3.87756475215545	0.000105507251976718	0.000377965578032487	"K01703"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	"K01703_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"1220"	"K14165|unclassified; cellular processes and signaling; signal transduction mechanisms"	388.074152094379	-2.42794193740924	0.909832573140367	-2.66855903941644	0.00761773889751824	0.0168708610625967	"K14165"	NA	NA	NA	"K14165_NA_NA_NA"
"1221"	"K14164|genetic information processing; translation; aminoacyl-trna biosynthesis"	35.254041594328	0.823594767367249	1.84700457493366	0.445908352661675	0.655663448478455	0.728865644263034	"K14164"	"Genetic Information Processing"	"Translation"	" Aminoacyl-tRNA biosynthesis"	"K14164_Genetic Information Processing_Translation_ Aminoacyl-tRNA biosynthesis"
"1222"	"K14166|unclassified; cellular processes and signaling; other transporters"	401.078079736	-2.73327790435286	0.975805128918223	-2.80104892191228	0.00509367964366467	0.0117670075338833	"K14166"	NA	NA	NA	"K14166_NA_NA_NA"
"1223"	"K14161|genetic information processing; replication and repair; dna repair and recombination proteins"	2183.08654340065	-1.03538092384062	0.30663282477223	-3.37661476591658	0.00073383750504472	0.00209820277610113	"K14161"	NA	NA	NA	"K14161_NA_NA_NA"
"1224"	"K14160|genetic information processing; replication and repair; dna repair and recombination proteins"	1222.99345296275	-2.33749166787802	0.706861561337763	-3.30685921505511	0.000943482966807686	0.00261154314769145	"K14160"	NA	NA	NA	"K14160_NA_NA_NA"
"1225"	"K14162|genetic information processing; replication and repair; dna repair and recombination proteins"	2696.07421300534	-2.41180262138084	0.544833409641026	-4.42667901546255	9.56949685030301e-06	4.45389605342785e-05	"K14162"	NA	NA	NA	"K14162_NA_NA_NA"
"1226"	"K05396|metabolism; amino acid metabolism; cysteine and methionine metabolism"	813.18186564589	-1.52006167389898	0.561272577401996	-2.70824147677942	0.00676407872440309	0.0151728991719352	"K05396"	"Metabolism"	"Amino acid metabolism"	" Cysteine and methionine metabolism"	"K05396_Metabolism_Amino acid metabolism_ Cysteine and methionine metabolism"
"1227"	"K03709|genetic information processing; transcription; transcription factors"	6108.73382774463	1.06643181544912	0.346898207260463	3.07419235132688	0.00211073294605751	0.00535182024263833	"K03709"	NA	NA	NA	"K03709_NA_NA_NA"
"1228"	"K03708|genetic information processing; transcription; transcription factors"	5155.92908248973	2.82432253676352	0.618288202544259	4.56797093190751	4.92468306724364e-06	2.45579710429658e-05	"K03708"	NA	NA	NA	"K03708_NA_NA_NA"
"1229"	"K08160|environmental information processing; membrane transport; transporters"	369.349056738699	-2.16383485061643	0.903678703242162	-2.3944736584509	0.0166442389580286	0.0339442971141317	"K08160"	NA	NA	NA	"K08160_NA_NA_NA"
"1230"	"K03701|genetic information processing; replication and repair; nucleotide excision repair|genetic information processing; replication and repair; dna repair and recombination proteins"	21200.8445561771	1.28217931297564	0.248737761057131	5.15474332295346	2.53978576005937e-07	1.63790265342604e-06	"K03701"	"Genetic Information Processing"	"Replication and repair"	" Nucleotide excision repair"	"K03701_Genetic Information Processing_Replication and repair_ Nucleotide excision repair"
"1231"	"K03700|genetic information processing; replication and repair; dna repair and recombination proteins"	3132.09916222619	2.58821133211461	0.446596003237307	5.79541982765868	6.81504790102842e-09	6.07085275931374e-08	"K03700"	NA	NA	NA	"K03700_NA_NA_NA"
"1232"	"K03703|genetic information processing; replication and repair; nucleotide excision repair|genetic information processing; replication and repair; dna repair and recombination proteins"	15085.4802919544	1.44625530754826	0.232912717690401	6.20943039044648	5.31769981065808e-10	7.80622730151373e-09	"K03703"	"Genetic Information Processing"	"Replication and repair"	" Nucleotide excision repair"	"K03703_Genetic Information Processing_Replication and repair_ Nucleotide excision repair"
"1233"	"K03702|genetic information processing; replication and repair; nucleotide excision repair|genetic information processing; replication and repair; dna repair and recombination proteins"	15047.3998684618	1.4454794537398	0.233716687151871	6.18475073968731	6.22006737624069e-10	8.60490426888229e-09	"K03702"	"Genetic Information Processing"	"Replication and repair"	" Nucleotide excision repair"	"K03702_Genetic Information Processing_Replication and repair_ Nucleotide excision repair"
"1234"	"K03705|genetic information processing; transcription; transcription factors"	8277.35628477074	1.51379271438505	0.239054195428873	6.33242479459207	2.41337930630172e-10	3.93748080299878e-09	"K03705"	NA	NA	NA	"K03705_NA_NA_NA"
"1235"	"K03704|genetic information processing; transcription; transcription factors"	16213.281437516	0.0889845634486026	0.169160486891718	0.526036340304241	0.598862957924073	0.676240962831697	"K03704"	NA	NA	NA	"K03704_NA_NA_NA"
"1236"	"K03707|metabolism; metabolism of cofactors and vitamins; thiamine metabolism|genetic information processing; transcription; transcription factors"	2360.68922258403	0.511321947350083	0.390813964115287	1.30835127272793	0.190754191854024	0.264500731614679	"K03707"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	"K03707_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"
"1237"	"K03706|genetic information processing; transcription; transcription factors"	3602.86089192358	1.54816518008112	0.434111726037419	3.56628279593551	0.000362080643449835	0.00112990238215843	"K03706"	NA	NA	NA	"K03706_NA_NA_NA"
"1238"	"K06289|unclassified; cellular processes and signaling; germination"	0.0600552213032472	2.76746936305387	2.99758028690139	0.923234441841961	0.355885043784031	NA	"K06289"	NA	NA	NA	"K06289_NA_NA_NA"
"1239"	"K06288|unclassified; cellular processes and signaling; germination"	0.356612811317329	4.58033970218135	2.97680868514253	1.5386745292172	0.123883773532112	0.182931179608166	"K06288"	NA	NA	NA	"K06288_NA_NA_NA"
"1240"	"K06283|genetic information processing; transcription; transcription factors"	555.548771245955	-1.61046710320382	0.883086386438866	-1.82368013813257	0.0682004432939936	0.110014901004067	"K06283"	NA	NA	NA	"K06283_NA_NA_NA"
"1241"	"K06282|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation"	3062.1144640466	2.21948081092102	0.353388171375483	6.28057470707692	3.37323739031672e-10	5.30181080928314e-09	"K06282"	"Metabolism"	"Xenobiotics biodegradation and metabolism"	" Nitrotoluene degradation"	"K06282_Metabolism_Xenobiotics biodegradation and metabolism_ Nitrotoluene degradation"
"1242"	"K06281|metabolism; xenobiotics biodegradation and metabolism; nitrotoluene degradation"	3024.8726367025	2.27264688095338	0.359888946616073	6.31485601967605	2.70413114645616e-10	4.31797962854329e-09	"K06281"	"Metabolism"	"Xenobiotics biodegradation and metabolism"	" Nitrotoluene degradation"	"K06281_Metabolism_Xenobiotics biodegradation and metabolism_ Nitrotoluene degradation"
"1243"	"K06287|unclassified; cellular processes and signaling; cell division"	12584.1432735239	0.790836228365128	0.233164725475549	3.39174901671847	0.000694480240063668	0.00200850643609936	"K06287"	NA	NA	NA	"K06287_NA_NA_NA"
"1244"	"K06286|genetic information processing; replication and repair; chromosome"	2748.56900396256	2.95374079925301	0.618255405988296	4.77754140221611	1.77451521100331e-06	9.88329251100547e-06	"K06286"	NA	NA	NA	"K06286_NA_NA_NA"
"1245"	"K06285|genetic information processing; transcription; transcription factors"	368.374973392967	-1.84881762526784	0.978736701471321	-1.88898364850172	0.0588940197607088	0.0972229020190529	"K06285"	NA	NA	NA	"K06285_NA_NA_NA"
"1246"	"K06284|genetic information processing; transcription; transcription factors"	951.998610811726	-1.30199509091705	0.708759058868387	-1.83700663099225	0.0662089164887251	0.107147799083101	"K06284"	NA	NA	NA	"K06284_NA_NA_NA"
"1247"	"K08161|environmental information processing; membrane transport; transporters"	2096.30094654133	4.6556885200238	0.505395080282696	9.21197831490488	3.20168782922514e-20	7.63580672314674e-18	"K08161"	NA	NA	NA	"K08161_NA_NA_NA"
"1248"	"K07540|metabolism; xenobiotics biodegradation and metabolism; toluene degradation"	5.22256898033854	4.14022892470464	2.91485998935147	1.42038689330866	0.155495076414798	0.221335333995838	"K07540"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	"K07540_Metabolism_Overview_ Degradation of aromatic compounds"
"1249"	"K06438|unclassified; cellular processes and signaling; sporulation"	528.818210870658	-1.80539833322625	0.852833872483161	-2.11694022889774	0.0342649208814377	0.0608118785019663	"K06438"	NA	NA	NA	"K06438_NA_NA_NA"
"1250"	"K06869|unclassified; poorly characterized; general function prediction only"	0.494938225024669	5.27399004056654	2.97476675991066	1.77290875763481	0.0762438272639505	0.120795463510364	"K06869"	NA	NA	NA	"K06869_NA_NA_NA"
"1251"	"K06868|genetic information processing; translation; aminoacyl-trna biosynthesis"	0.663408774538879	5.58007857708443	2.97356110852423	1.87656428552558	0.060577836157139	0.099374133411875	"K06868"	"Genetic Information Processing"	"Translation"	" Aminoacyl-tRNA biosynthesis"	"K06868_Genetic Information Processing_Translation_ Aminoacyl-tRNA biosynthesis"
"1252"	"K06867|unclassified; poorly characterized; general function prediction only"	2781.78786315799	-1.52270399517658	0.318950834992605	-4.77410255161075	1.80510387439005e-06	1.00443407431306e-05	"K06867"	NA	NA	NA	"K06867_NA_NA_NA"
"1253"	"K06866|unclassified; poorly characterized; general function prediction only"	526.245891530336	2.91451493445839	0.833818962292323	3.49538097148313	0.000473385540856673	0.00143328632743493	"K06866"	NA	NA	NA	"K06866_NA_NA_NA"
"1254"	"K06865|unclassified; poorly characterized; general function prediction only"	2.11272792300914	6.55250511504091	2.9705834792347	2.20579733269405	0.0273981931488465	0.0505838719759147	"K06865"	NA	NA	NA	"K06865_NA_NA_NA"
"1255"	"K06864|unclassified; poorly characterized; general function prediction only"	3233.22110445307	1.67780299939372	0.35631112866055	4.70881447262382	2.49161727156516e-06	1.32974845319798e-05	"K06864"	NA	NA	NA	"K06864_NA_NA_NA"
"1256"	"K06863|metabolism; nucleotide metabolism; purine metabolism"	1.75363839099454	6.6447669350362	2.97089454233065	2.23662161021152	0.0253110812978719	0.0471656524247122	"K06863"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K06863_Metabolism_Nucleotide metabolism_ Purine metabolism"
"1257"	"K06862|metabolism; energy metabolism; methane metabolism"	1.75887510275353	6.64811975765183	2.97088886631101	2.23775444212657	0.0252370728220018	0.0470569519327014	"K06862"	NA	NA	NA	"K06862_NA_NA_NA"
"1258"	"K06861|environmental information processing; membrane transport; abc transporters|environmental information processing; membrane transport; transporters"	10233.2956473042	1.30258018810908	0.28125459697583	4.63132052636644	3.63340875126052e-06	1.86134694049217e-05	"K06861"	"Environmental Information Processing"	"Membrane transport"	" ABC transporters"	"K06861_Environmental Information Processing_Membrane transport_ ABC transporters"
"1259"	"K06860|unclassified; poorly characterized; general function prediction only"	954.705331198118	1.24571338818874	0.373836655944517	3.33223981217514	0.000861499850089353	0.00241364680351679	"K06860"	NA	NA	NA	"K06860_NA_NA_NA"
"1260"	"K12659|metabolism; amino acid metabolism; arginine and proline metabolism"	49.203949418411	-0.956374352626386	1.47345746593091	-0.649068177900989	0.516294309408003	0.597385051779852	"K12659"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	"K12659_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"1261"	"K12658|metabolism; amino acid metabolism; arginine and proline metabolism"	601.355403135496	-2.59032197621785	0.585184288267794	-4.42650636414978	9.57715581299782e-06	4.45400801713702e-05	"K12658"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	"K12658_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"
"1262"	"K15023|none"	10.4092587576989	-5.29903909032862	2.94680996984344	-1.7982289813585	0.0721407286874414	0.115317607837965	"K15023"	"Metabolism"	"Overview"	" Carbon metabolism"	"K15023_Metabolism_Overview_ Carbon metabolism"
"1263"	"K15022|none"	16.23367647647	-0.00689893075753395	2.89954344439391	-0.00237931622334289	0.99810158211133	0.99810158211133	"K15022"	"Metabolism"	"Overview"	" Carbon metabolism"	"K15022_Metabolism_Overview_ Carbon metabolism"
"1264"	"K15024|none"	280.791863850498	0.321776538079063	0.657064052967912	0.489718676018908	0.624332984362942	0.699999110759123	"K15024"	"Metabolism"	"Overview"	" Carbon metabolism"	"K15024_Metabolism_Overview_ Carbon metabolism"
"1265"	"K08700|unclassified; metabolism; carbohydrate metabolism"	67.268763724008	-0.956744893554059	1.67400021074057	-0.571532122526315	0.567638992122239	0.647559283431868	"K08700"	NA	NA	NA	"K08700_NA_NA_NA"
"1266"	"K08162|environmental information processing; membrane transport; transporters"	32.4579377421231	-0.392788961151829	1.09498897263008	-0.35871499254315	0.719808311436315	0.783489684891885	"K08162"	NA	NA	NA	"K08162_NA_NA_NA"
"1267"	"K00137|metabolism; metabolism of other amino acids; beta-alanine metabolism|metabolism; amino acid metabolism; arginine and proline metabolism"	54.9605996279504	-1.20236752190697	1.48482450605261	-0.809770795811719	0.418071920280758	0.510391177178868	"K00137"	"Metabolism"	"Amino acid metabolism"	" Arginine and proline metabolism"	"K00137_Metabolism_Amino acid metabolism_ Arginine and proline metabolism"
"1268"	"K00135|metabolism; carbohydrate metabolism; butanoate metabolism|metabolism; amino acid metabolism; alanine; aspartate and glutamate metabolism|metabolism; amino acid metabolism; tyrosine metabolism"	8168.73919518227	-0.910726637341226	0.228134908359425	-3.99205296502183	6.55037371940361e-05	0.00025097922023803	"K00135"	"Metabolism"	"Carbohydrate metabolism"	" Butanoate metabolism"	"K00135_Metabolism_Carbohydrate metabolism_ Butanoate metabolism"
"1269"	"K00134|metabolism; carbohydrate metabolism; glycolysis / gluconeogenesis|human diseases; neurodegenerative diseases; alzheimer's disease"	18313.8568017072	0.915186605936207	0.232505796891004	3.93618833669441	8.27860121981217e-05	0.000307578723538071	"K00134"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00134_Metabolism_Overview_ Carbon metabolism"
"1270"	"K00133|metabolism; amino acid metabolism; cysteine and methionine metabolism|metabolism; amino acid metabolism; lysine biosynthesis|metabolism; amino acid metabolism; glycine; serine and threonine metabolism"	15778.5981369941	1.40564859161798	0.234065070612709	6.0053752913172	1.90889841375017e-09	2.02850019047009e-08	"K00133"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	"K00133_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"1271"	"K00132|metabolism; xenobiotics biodegradation and metabolism; xylene degradation|metabolism; xenobiotics biodegradation and metabolism; dioxin degradation|metabolism; carbohydrate metabolism; pyruvate metabolism|metabolism; carbohydrate metabolism; butanoate metabolism|metabolism; xenobiotics biodegradation and metabolism; benzoate degradation"	49.0329862298235	0.133638984084849	1.27392167254556	0.104903611395362	0.916452293303635	0.940095603792077	"K00132"	"Metabolism"	"Carbohydrate metabolism"	" Pyruvate metabolism"	"K00132_Metabolism_Carbohydrate metabolism_ Pyruvate metabolism"
"1272"	"K00131|metabolism; carbohydrate metabolism; glycolysis / gluconeogenesis"	2245.08549416856	0.961904574722491	0.44778409055261	2.14814370366622	0.0317023412905638	0.0566996893382619	"K00131"	"Metabolism"	"Overview"	" Carbon metabolism"	"K00131_Metabolism_Overview_ Carbon metabolism"
"1273"	"K00130|metabolism; amino acid metabolism; glycine; serine and threonine metabolism"	2415.67184191461	-1.88281469869684	0.56585906303504	-3.32735626535374	0.00087674205508366	0.00245063282063422	"K00130"	"Metabolism"	"Amino acid metabolism"	" Glycine, serine and threonine metabolism"	"K00130_Metabolism_Amino acid metabolism_ Glycine, serine and threonine metabolism"
"1274"	"K00138|unclassified; metabolism; energy metabolism"	0.448004163697199	1.10120739316332	2.94532079954348	0.373883684702193	0.70849085533761	0.774670448615037	"K00138"	"Metabolism"	"Carbohydrate metabolism"	" Glycolysis / Gluconeogenesis"	"K00138_Metabolism_Carbohydrate metabolism_ Glycolysis / Gluconeogenesis"
"1275"	"K00429|metabolism; amino acid metabolism; tryptophan metabolism|metabolism; energy metabolism; methane metabolism"	655.488031872488	-2.56836283723447	0.629576413033931	-4.07950930826255	4.51308628214484e-05	0.000178989772269633	"K00429"	NA	NA	NA	"K00429_NA_NA_NA"
"1276"	"K00428|unclassified; cellular processes and signaling; inorganic ion transport and metabolism"	5664.83581463781	-1.73762943632049	0.325536444996962	-5.33774163546176	9.4111434789617e-08	6.61645262853467e-07	"K00428"	NA	NA	NA	"K00428_NA_NA_NA"
"1277"	"K00421|unclassified; metabolism; others"	5.4127062836836	4.12280360414513	2.91418441219553	1.41473668821083	0.15714571316033	0.223192980349377	"K00421"	NA	NA	NA	"K00421_NA_NA_NA"
"1278"	"K00423|metabolism; carbohydrate metabolism; ascorbate and aldarate metabolism"	33.6644886521979	-1.42396115621216	1.81242869211571	-0.785664651197901	0.432063977545589	0.524889291079272	"K00423"	"Metabolism"	"Carbohydrate metabolism"	" Ascorbate and aldarate metabolism"	"K00423_Metabolism_Carbohydrate metabolism_ Ascorbate and aldarate metabolism"
"1279"	"K00425|metabolism; energy metabolism; oxidative phosphorylation"	11320.0840289561	0.95638865266092	0.238500803614433	4.01000180362932	6.07182840471669e-05	0.000235195211238187	"K00425"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00425_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"1280"	"K00427|unclassified; cellular processes and signaling; other ion-coupled transporters"	336.812119302946	-2.12678063561294	0.979172642648083	-2.17201803132617	0.0298543028856762	0.0543919389009398	"K00427"	NA	NA	NA	"K00427_NA_NA_NA"
"1281"	"K00426|metabolism; energy metabolism; oxidative phosphorylation"	11157.634795587	0.976684746813031	0.242764049013021	4.02318527304117	5.74162937232997e-05	0.000222980224783112	"K00426"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K00426_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"1282"	"K14370|metabolism; metabolism of terpenoids and polyketides; biosynthesis of 12-; 14- and 16-membered macrolides"	2.29206334375039	0.19138474981848	2.90976607592637	0.0657732425303464	0.947558359460993	0.961328217337581	"K14370"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Type I polyketide structures"	"K14370_Metabolism_Metabolism of terpenoids and polyketides_ Type I polyketide structures"
"1283"	"K14371|metabolism; metabolism of terpenoids and polyketides; biosynthesis of 12-; 14- and 16-membered macrolides"	0.0547702894903093	1.74601389584327	3.01564377609016	0.578985458987801	0.56259898477532	NA	"K14371"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Type I polyketide structures"	"K14371_Metabolism_Metabolism of terpenoids and polyketides_ Type I polyketide structures"
"1284"	"K14374|metabolism; metabolism of terpenoids and polyketides; biosynthesis of 12-; 14- and 16-membered macrolides"	0	0	0	0	1	NA	"K14374"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Type I polyketide structures"	"K14374_Metabolism_Metabolism of terpenoids and polyketides_ Type I polyketide structures"
"1285"	"K14375|metabolism; metabolism of terpenoids and polyketides; biosynthesis of 12-; 14- and 16-membered macrolides"	0	0	0	0	1	NA	"K14375"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Type I polyketide structures"	"K14375_Metabolism_Metabolism of terpenoids and polyketides_ Type I polyketide structures"
"1286"	"K09845|metabolism; metabolism of terpenoids and polyketides; carotenoid biosynthesis"	409.146656266557	-3.442932068535	0.892994893006169	-3.85548909125869	0.00011549848123246	0.000410327148709874	"K09845"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Carotenoid biosynthesis"	"K09845_Metabolism_Metabolism of terpenoids and polyketides_ Carotenoid biosynthesis"
"1287"	"K14083|metabolism; energy metabolism; methane metabolism"	177.526247050587	-2.19575729834655	1.00373760316273	-2.18758098872437	0.0287001379079892	0.0525673056740596	"K14083"	"Metabolism"	"Overview"	" Carbon metabolism"	"K14083_Metabolism_Overview_ Carbon metabolism"
"1288"	"K14081|metabolism; energy metabolism; methane metabolism"	0.364583558917318	4.95900093157376	2.97630391639783	1.66616080577401	0.0956813901679273	0.146848432149344	"K14081"	"Metabolism"	"Overview"	" Carbon metabolism"	"K14081_Metabolism_Overview_ Carbon metabolism"
"1289"	"K14086|metabolism; energy metabolism; methane metabolism"	29.05377389094	1.53220210006688	1.7667861485945	0.867225556010707	0.385818436349083	0.478210960330284	"K14086"	NA	NA	NA	"K14086_NA_NA_NA"
"1290"	"K14087|metabolism; energy metabolism; methane metabolism"	48.472847149554	0.215985275037506	1.50376110364793	0.143630045034117	0.885792614137319	0.916787318513243	"K14087"	NA	NA	NA	"K14087_NA_NA_NA"
"1291"	"K14084|metabolism; energy metabolism; methane metabolism"	18.9607863571183	0.115151137857033	2.13938868366955	0.0538243184775206	0.957075134256682	0.967703751372107	"K14084"	"Metabolism"	"Overview"	" Carbon metabolism"	"K14084_Metabolism_Overview_ Carbon metabolism"
"1292"	"K14088|metabolism; energy metabolism; methane metabolism"	47.5063764642788	0.261472739205952	1.50925893247427	0.173245778825569	0.862458241338488	0.896813176480132	"K14088"	NA	NA	NA	"K14088_NA_NA_NA"
"1293"	"K14089|metabolism; energy metabolism; methane metabolism"	92.1842360188527	1.64498633231192	1.30608682420918	1.25947701318244	0.207858087890086	0.283954484571576	"K14089"	NA	NA	NA	"K14089_NA_NA_NA"
"1294"	"K01552|unclassified; metabolism; others"	4178.01879850741	1.04974938209153	0.273342227521829	3.84042155362802	0.000122823216769326	0.000431750932952595	"K01552"	NA	NA	NA	"K01552_NA_NA_NA"
"1295"	"K01551|unclassified; cellular processes and signaling; other transporters"	918.310884513907	-0.601162609032699	0.468577828052943	-1.28295146087189	0.199509082065175	0.274296434330046	"K01551"	NA	NA	NA	"K01551_NA_NA_NA"
"1296"	"K01556|metabolism; amino acid metabolism; tryptophan metabolism"	1691.72112522328	-2.3618438493347	0.565220191863368	-4.17862610595772	2.9327536690047e-05	0.000122109937785744	"K01556"	"Metabolism"	"Amino acid metabolism"	" Tryptophan metabolism"	"K01556_Metabolism_Amino acid metabolism_ Tryptophan metabolism"
"1297"	"K01557|metabolism; amino acid metabolism; tyrosine metabolism"	9.83208644568832	1.61458325168526	2.9009167541507	0.556576899138892	0.577816540724861	0.656987576642474	"K01557"	"Metabolism"	"Amino acid metabolism"	" Tyrosine metabolism"	"K01557_Metabolism_Amino acid metabolism_ Tyrosine metabolism"
"1298"	"K01554|unclassified; metabolism; others"	80.4289079200165	-1.80667156897219	1.03291439253383	-1.74910097296666	0.0802735670885303	0.126135173200611	"K01554"	NA	NA	NA	"K01554_NA_NA_NA"
"1299"	"K01555|metabolism; amino acid metabolism; tyrosine metabolism|metabolism; xenobiotics biodegradation and metabolism; styrene degradation"	2012.54664525846	-2.24231057711102	0.583016759366843	-3.84604823289501	0.000120038143145181	0.000423448302845867	"K01555"	"Metabolism"	"Amino acid metabolism"	" Tyrosine metabolism"	"K01555_Metabolism_Amino acid metabolism_ Tyrosine metabolism"
"1300"	"K04708|metabolism; lipid metabolism; sphingolipid metabolism"	4.45859172525487	-4.07579908299915	2.94813571036633	-1.38250049638749	0.166818078165167	0.235123670720061	"K04708"	"Metabolism"	"Lipid metabolism"	" Sphingolipid metabolism"	"K04708_Metabolism_Lipid metabolism_ Sphingolipid metabolism"
"1301"	"K03955|human diseases; neurodegenerative diseases; huntington's disease|metabolism; energy metabolism; oxidative phosphorylation|human diseases; neurodegenerative diseases; parkinson's disease|human diseases; neurodegenerative diseases; alzheimer's disease"	4.3157999941174	7.68189433983236	2.96964025131115	2.58680974452736	0.00968690622972408	0.0209284580796198	"K03955"	"Metabolism"	"Energy metabolism"	" Oxidative phosphorylation"	"K03955_Metabolism_Energy metabolism_ Oxidative phosphorylation"
"1302"	"K13688|metabolism; glycan biosynthesis and metabolism; glycosyltransferases"	349.977028458924	-2.79120088219369	0.977645663390116	-2.85502302799036	0.00430337085387247	0.0101682166889612	"K13688"	NA	NA	NA	"K13688_NA_NA_NA"
"1303"	"K13683|metabolism; glycan biosynthesis and metabolism; glycosyltransferases"	0.281137427732872	2.02715375860105	2.9703119646195	0.682471667201036	0.494940752344765	NA	"K13683"	NA	NA	NA	"K13683_NA_NA_NA"
"1304"	"K13685|metabolism; glycan biosynthesis and metabolism; glycosyltransferases"	3298.23625731965	1.60036525780708	0.328222709851299	4.87585170000006	1.08339981143349e-06	6.26057022891886e-06	"K13685"	NA	NA	NA	"K13685_NA_NA_NA"
"1305"	"K13684|metabolism; glycan biosynthesis and metabolism; glycosyltransferases"	0.281137427732872	2.02715375860105	2.9703119646195	0.682471667201036	0.494940752344765	NA	"K13684"	NA	NA	NA	"K13684_NA_NA_NA"
"1306"	"K13687|metabolism; glycan biosynthesis and metabolism; glycosyltransferases"	131.455500169738	0.0513529186883729	0.918246450007566	0.0559249847227286	0.955401567043029	0.966834823618127	"K13687"	NA	NA	NA	"K13687_NA_NA_NA"
"1307"	"K13686|metabolism; glycan biosynthesis and metabolism; glycosyltransferases"	113.685617172408	0.300439483668775	0.935378291225637	0.321195698560746	0.748062091645348	0.806928637843814	"K13686"	NA	NA	NA	"K13686_NA_NA_NA"
"1308"	"K14159|metabolism; nucleotide metabolism; pyrimidine metabolism|genetic information processing; replication and repair; dna repair and recombination proteins|metabolism; nucleotide metabolism; purine metabolism|genetic information processing; replication and repair; mismatch repair|genetic information processing; replication and repair; homologous recombination|genetic information processing; replication and repair; dna replication|genetic information processing; replication and repair; dna replication proteins"	753.425861581491	-1.55778629557305	0.95463985470227	-1.63180521732867	0.102720525894943	0.155853558441869	"K14159"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	"K14159_Metabolism_Nucleotide metabolism_ Purine metabolism"
